Current_Date,Location,Next_Date,HCHO_reading
2020-01-20,"Bibile, Monaragala",2020-01-21,0.00023339178347898886
2020-01-21,"Bibile, Monaragala",2020-01-22,-8.7612250354141e-05
2020-01-22,"Bibile, Monaragala",2020-01-23,0.00014552303240469999
2020-01-23,"Bibile, Monaragala",2020-01-24,9.612233952793758e-06
2020-01-24,"Bibile, Monaragala",2020-01-25,7.44683138271029e-05
2020-01-25,"Bibile, Monaragala",2020-01-26,6.006358222640914e-06
2020-01-26,"Bibile, Monaragala",2020-01-27,5.19873079894593e-05
2020-01-27,"Bibile, Monaragala",2020-01-28,2.899683310605012e-05
2020-01-28,"Bibile, Monaragala",2020-01-29,8.374860540961439e-05
2020-01-29,"Bibile, Monaragala",2020-01-30,3.1758298437023246e-05
2020-01-30,"Bibile, Monaragala",2020-01-31,0.000177316703707
2020-01-31,"Bibile, Monaragala",2020-02-01,8.111505017887429e-05
2020-02-01,"Bibile, Monaragala",2020-02-02,0.0001275456630456
2020-02-02,"Bibile, Monaragala",2020-02-03,0.0001045692780518
2020-02-03,"Bibile, Monaragala",2020-02-04,4.360020830063149e-05
2020-02-04,"Bibile, Monaragala",2020-02-05,7.408474317621578e-05
2020-02-05,"Bibile, Monaragala",2020-02-06,5.884247573842373e-05
2020-02-06,"Bibile, Monaragala",2020-02-07,4.093062281698901e-05
2020-02-07,"Bibile, Monaragala",2020-02-08,7.834578352812168e-05
2020-02-08,"Bibile, Monaragala",2020-02-09,7.095446915914204e-05
2020-02-09,"Bibile, Monaragala",2020-02-10,8.279895583324826e-05
2020-02-10,"Bibile, Monaragala",2020-02-11,3.258561612314903e-05
2020-02-11,"Bibile, Monaragala",2020-02-12,8.469118547655709e-05
2020-02-12,"Bibile, Monaragala",2020-02-13,2.9898805463676064e-05
2020-02-13,"Bibile, Monaragala",2020-02-14,5.729499547011661e-05
2020-02-14,"Bibile, Monaragala",2020-02-15,2.9898805463676064e-05
2020-02-15,"Bibile, Monaragala",2020-02-16,0.0002192167207177
2020-02-16,"Bibile, Monaragala",2020-02-17,0.0001738607243169
2020-02-17,"Bibile, Monaragala",2020-02-18,6.738023361729804e-05
2020-02-18,"Bibile, Monaragala",2020-02-19,7.764632267534397e-05
2020-02-19,"Bibile, Monaragala",2020-02-20,9.705933981630156e-05
2020-02-20,"Bibile, Monaragala",2020-02-21,8.735283124582278e-05
2020-02-21,"Bibile, Monaragala",2020-02-22,-1.1706729305432708e-05
2020-02-22,"Bibile, Monaragala",2020-02-23,0.00011801767409794193
2020-02-23,"Bibile, Monaragala",2020-02-24,5.3155472396254637e-05
2020-02-24,"Bibile, Monaragala",2020-02-25,2.3705826643229587e-05
2020-02-25,"Bibile, Monaragala",2020-02-26,-0.0001004850842313
2020-02-26,"Bibile, Monaragala",2020-02-27,-7.531724253752748e-06
2020-02-27,"Bibile, Monaragala",2020-02-28,0.0001556920124053
2020-02-28,"Bibile, Monaragala",2020-02-29,7.408014407577366e-05
2020-02-29,"Bibile, Monaragala",2020-03-01,0.0001556920124053
2020-03-01,"Bibile, Monaragala",2020-03-02,0.0001329402190532
2020-03-02,"Bibile, Monaragala",2020-03-03,0.000129308743732
2020-03-03,"Bibile, Monaragala",2020-03-04,0.0001848547757802
2020-03-04,"Bibile, Monaragala",2020-03-05,0.000184690133693
2020-03-05,"Bibile, Monaragala",2020-03-06,0.0003363731704373
2020-03-06,"Bibile, Monaragala",2020-03-07,8.670758187830552e-05
2020-03-07,"Bibile, Monaragala",2020-03-08,-5.1007204990354926e-05
2020-03-08,"Bibile, Monaragala",2020-03-09,5.330940064654864e-05
2020-03-09,"Bibile, Monaragala",2020-03-10,6.82279003338169e-05
2020-03-10,"Bibile, Monaragala",2020-03-11,0.0001248023761577
2020-03-11,"Bibile, Monaragala",2020-03-12,0.0001248777646536
2020-03-12,"Bibile, Monaragala",2020-03-13,-2.0343255298297407e-05
2020-03-13,"Bibile, Monaragala",2020-03-14,0.0002353223210593
2020-03-14,"Bibile, Monaragala",2020-03-15,3.582159084664173e-05
2020-03-15,"Bibile, Monaragala",2020-03-16,0.0001248620460826
2020-03-16,"Bibile, Monaragala",2020-03-17,6.545394717250019e-05
2020-03-17,"Bibile, Monaragala",2020-03-18,9.515799662755015e-05
2020-03-18,"Bibile, Monaragala",2020-03-19,8.431029709754512e-05
2020-03-19,"Bibile, Monaragala",2020-03-20,0.0001276758152656
2020-03-20,"Bibile, Monaragala",2020-03-21,6.928370223774921e-05
2020-03-21,"Bibile, Monaragala",2020-03-22,0.0001565599487978
2020-03-22,"Bibile, Monaragala",2020-03-23,0.0001884498160819
2020-03-23,"Bibile, Monaragala",2020-03-24,0.0001656312610936
2020-03-24,"Bibile, Monaragala",2020-03-25,9.164952701908358e-05
2020-03-25,"Bibile, Monaragala",2020-03-26,0.0001526157196283
2020-03-26,"Bibile, Monaragala",2020-03-27,0.0002186464541692
2020-03-27,"Bibile, Monaragala",2020-03-28,0.0001317307401491
2020-03-28,"Bibile, Monaragala",2020-03-29,6.423275634403234e-05
2020-03-29,"Bibile, Monaragala",2020-03-30,0.0001418242076792
2020-03-30,"Bibile, Monaragala",2020-03-31,0.0001390404609748
2020-03-31,"Bibile, Monaragala",2020-04-01,0.000152988036411675
2020-04-01,"Bibile, Monaragala",2020-04-02,0.0002099940170326
2020-04-02,"Bibile, Monaragala",2020-04-03,0.000152358837902
2020-04-03,"Bibile, Monaragala",2020-04-04,9.474364346449804e-05
2020-04-04,"Bibile, Monaragala",2020-04-05,0.00010880125873797772
2020-04-05,"Bibile, Monaragala",2020-04-06,0.0002426330736043
2020-04-06,"Bibile, Monaragala",2020-04-07,5.822557351268709e-05
2020-04-07,"Bibile, Monaragala",2020-04-08,0.0001062592640366
2020-04-08,"Bibile, Monaragala",2020-04-09,0.0002072563263751
2020-04-09,"Bibile, Monaragala",2020-04-10,0.0001874333323758
2020-04-10,"Bibile, Monaragala",2020-04-11,0.000201808368208
2020-04-11,"Bibile, Monaragala",2020-04-12,0.0001063412346534
2020-04-12,"Bibile, Monaragala",2020-04-13,0.00010750533531769997
2020-04-13,"Bibile, Monaragala",2020-04-14,0.0001066438489942
2020-04-14,"Bibile, Monaragala",2020-04-15,0.00010707459215595003
2020-04-15,"Bibile, Monaragala",2020-04-16,7.197404181715132e-05
2020-04-16,"Bibile, Monaragala",2020-04-17,0.00016662565556246667
2020-04-17,"Bibile, Monaragala",2020-04-18,9.554154991105912e-05
2020-04-18,"Bibile, Monaragala",2020-04-19,5.243860177530103e-05
2020-04-19,"Bibile, Monaragala",2020-04-20,-5.382137991659866e-05
2020-04-20,"Bibile, Monaragala",2020-04-21,0.0002623555580237
2020-04-21,"Bibile, Monaragala",2020-04-22,9.074692903327894e-05
2020-04-22,"Bibile, Monaragala",2020-04-23,0.00017655124352848953
2020-04-23,"Bibile, Monaragala",2020-04-24,9.972188494641063e-05
2020-04-24,"Bibile, Monaragala",2020-04-25,0.0002929819587795
2020-04-25,"Bibile, Monaragala",2020-04-26,0.0001028752481266
2020-04-26,"Bibile, Monaragala",2020-04-27,0.0002424737181477
2020-04-27,"Bibile, Monaragala",2020-04-28,0.0002225938827272
2020-04-28,"Bibile, Monaragala",2020-04-29,0.0002325338004374501
2020-04-29,"Bibile, Monaragala",2020-04-30,0.0001115760017718
2020-04-30,"Bibile, Monaragala",2020-05-01,0.0001334557443908
2020-05-01,"Bibile, Monaragala",2020-05-02,0.0002303620272833
2020-05-02,"Bibile, Monaragala",2020-05-03,0.00018190888583705006
2020-05-03,"Bibile, Monaragala",2020-05-04,0.0001183380002344
2020-05-04,"Bibile, Monaragala",2020-05-05,0.0001786249310977
2020-05-05,"Bibile, Monaragala",2020-05-06,0.000189740166654
2020-05-06,"Bibile, Monaragala",2020-05-07,0.00013234167971160106
2020-05-07,"Bibile, Monaragala",2020-05-08,0.0001975178556425
2020-05-08,"Bibile, Monaragala",2020-05-09,3.946896660289914e-05
2020-05-09,"Bibile, Monaragala",2020-05-10,0.0002397835620839
2020-05-10,"Bibile, Monaragala",2020-05-11,0.0001712400589183
2020-05-11,"Bibile, Monaragala",2020-05-12,8.120374744529855e-05
2020-05-12,"Bibile, Monaragala",2020-05-13,9.20791751527906e-05
2020-05-13,"Bibile, Monaragala",2020-05-14,0.00015976390158043332
2020-05-14,"Bibile, Monaragala",2020-05-15,2.8315683298340157e-05
2020-05-15,"Bibile, Monaragala",2020-05-16,0.0001572533347561
2020-05-16,"Bibile, Monaragala",2020-05-17,8.026556218138458e-05
2020-05-17,"Bibile, Monaragala",2020-05-18,0.0002433840872537
2020-05-18,"Bibile, Monaragala",2020-05-19,0.0001713539521166179
2020-05-19,"Bibile, Monaragala",2020-05-20,0.0002648912237295
2020-05-20,"Bibile, Monaragala",2020-05-21,0.0001768808920934
2020-05-21,"Bibile, Monaragala",2020-05-22,0.0001885073321254
2020-05-22,"Bibile, Monaragala",2020-05-23,0.0001088635679622
2020-05-23,"Bibile, Monaragala",2020-05-24,7.625441184520259e-05
2020-05-24,"Bibile, Monaragala",2020-05-25,0.0001076155101142
2020-05-25,"Bibile, Monaragala",2020-05-26,0.0001061230768400242
2020-05-26,"Bibile, Monaragala",2020-05-27,0.0002168448480327
2020-05-27,"Bibile, Monaragala",2020-05-28,0.00016148396243636219
2020-05-28,"Bibile, Monaragala",2020-05-29,0.0001121724778957
2020-05-29,"Bibile, Monaragala",2020-05-30,0.00013682822016603118
2020-05-30,"Bibile, Monaragala",2020-05-31,0.0001301384771694
2020-05-31,"Bibile, Monaragala",2020-06-01,0.00016647046036080901
2020-06-01,"Bibile, Monaragala",2020-06-02,0.0001167776480883
2020-06-02,"Bibile, Monaragala",2020-06-03,0.0002132776312111
2020-06-03,"Bibile, Monaragala",2020-06-04,0.0001826095314686
2020-06-04,"Bibile, Monaragala",2020-06-05,0.0001289793621539
2020-06-05,"Bibile, Monaragala",2020-06-06,8.487577224364211e-05
2020-06-06,"Bibile, Monaragala",2020-06-07,0.00010692756719877115
2020-06-07,"Bibile, Monaragala",2020-06-08,0.0001544625886797
2020-06-08,"Bibile, Monaragala",2020-06-09,0.00016322994648558745
2020-06-09,"Bibile, Monaragala",2020-06-10,7.788785326075869e-05
2020-06-10,"Bibile, Monaragala",2020-06-11,0.0001845606892772
2020-06-11,"Bibile, Monaragala",2020-06-12,0.000178107298004453
2020-06-12,"Bibile, Monaragala",2020-06-13,0.00012796780438493492
2020-06-13,"Bibile, Monaragala",2020-06-14,0.0001241180255925
2020-06-14,"Bibile, Monaragala",2020-06-15,0.0001327978281076
2020-06-15,"Bibile, Monaragala",2020-06-16,0.0001718309315453
2020-06-16,"Bibile, Monaragala",2020-06-17,0.0001962688222185
2020-06-17,"Bibile, Monaragala",2020-06-18,0.0001097679227923
2020-06-18,"Bibile, Monaragala",2020-06-19,0.0001935549995856
2020-06-19,"Bibile, Monaragala",2020-06-20,9.696947364222372e-05
2020-06-20,"Bibile, Monaragala",2020-06-21,5.175335096376786e-05
2020-06-21,"Bibile, Monaragala",2020-06-22,0.00020276606883123333
2020-06-22,"Bibile, Monaragala",2020-06-23,7.857945020449575e-05
2020-06-23,"Bibile, Monaragala",2020-06-24,0.00016751068919733335
2020-06-24,"Bibile, Monaragala",2020-06-25,0.0001972753672081
2020-06-25,"Bibile, Monaragala",2020-06-26,0.0002396779781662
2020-06-26,"Bibile, Monaragala",2020-06-27,0.00021518431227566666
2020-06-27,"Bibile, Monaragala",2020-06-28,3.076221298059416e-05
2020-06-28,"Bibile, Monaragala",2020-06-29,5.844839255170251e-05
2020-06-29,"Bibile, Monaragala",2020-06-30,9.030847176585064e-05
2020-06-30,"Bibile, Monaragala",2020-07-01,0.0002463645834544
2020-07-01,"Bibile, Monaragala",2020-07-02,-5.970363291286597e-05
2020-07-02,"Bibile, Monaragala",2020-07-03,0.0002076354156992
2020-07-03,"Bibile, Monaragala",2020-07-04,0.00021528694953646383
2020-07-04,"Bibile, Monaragala",2020-07-05,0.0002296398570177
2020-07-05,"Bibile, Monaragala",2020-07-06,0.0001048803273274
2020-07-06,"Bibile, Monaragala",2020-07-07,0.0002118758135161
2020-07-07,"Bibile, Monaragala",2020-07-08,0.0001489326523148
2020-07-08,"Bibile, Monaragala",2020-07-09,0.00014188172344759998
2020-07-09,"Bibile, Monaragala",2020-07-10,9.8566108454983e-05
2020-07-10,"Bibile, Monaragala",2020-07-11,0.0003066832134006
2020-07-11,"Bibile, Monaragala",2020-07-12,0.0002026246609277916
2020-07-12,"Bibile, Monaragala",2020-07-13,0.000113621385385
2020-07-13,"Bibile, Monaragala",2020-07-14,0.0002085770419565
2020-07-14,"Bibile, Monaragala",2020-07-15,0.0001361865001512
2020-07-15,"Bibile, Monaragala",2020-07-16,0.0001723817710538501
2020-07-16,"Bibile, Monaragala",2020-07-17,0.0001542841356025252
2020-07-17,"Bibile, Monaragala",2020-07-18,4.177796057257493e-05
2020-07-18,"Bibile, Monaragala",2020-07-19,5.023416296985129e-05
2020-07-19,"Bibile, Monaragala",2020-07-20,0.00011293522749456662
2020-07-20,"Bibile, Monaragala",2020-07-21,8.774661446167934e-05
2020-07-21,"Bibile, Monaragala",2020-07-22,0.00010034092097812306
2020-07-22,"Bibile, Monaragala",2020-07-23,0.0001577438751808
2020-07-23,"Bibile, Monaragala",2020-07-24,-5.744974275987273e-06
2020-07-24,"Bibile, Monaragala",2020-07-25,6.339939942132575e-05
2020-07-25,"Bibile, Monaragala",2020-07-26,2.8827212572669306e-05
2020-07-26,"Bibile, Monaragala",2020-07-27,0.0002111526525476333
2020-07-27,"Bibile, Monaragala",2020-07-28,0.0001304180408710635
2020-07-28,"Bibile, Monaragala",2020-07-29,0.00016331129822053333
2020-07-29,"Bibile, Monaragala",2020-07-30,0.00015864388985940435
2020-07-30,"Bibile, Monaragala",2020-07-31,0.00021298902101013332
2020-07-31,"Bibile, Monaragala",2020-08-01,5.988289440422733e-06
2020-08-01,"Bibile, Monaragala",2020-08-02,0.000146327714454625
2020-08-02,"Bibile, Monaragala",2020-08-03,0.00020579418165206668
2020-08-03,"Bibile, Monaragala",2020-08-04,0.0002209537188091333
2020-08-04,"Bibile, Monaragala",2020-08-05,5.5824369804800686e-05
2020-08-05,"Bibile, Monaragala",2020-08-06,0.00018863550092521115
2020-08-06,"Bibile, Monaragala",2020-08-07,0.00016689169703861022
2020-08-07,"Bibile, Monaragala",2020-08-08,0.00022249105716025
2020-08-08,"Bibile, Monaragala",2020-08-09,7.130066476400602e-05
2020-08-09,"Bibile, Monaragala",2020-08-10,0.0001279671383485145
2020-08-10,"Bibile, Monaragala",2020-08-11,0.0002093757655462
2020-08-11,"Bibile, Monaragala",2020-08-12,7.704421320033986e-05
2020-08-12,"Bibile, Monaragala",2020-08-13,0.0001234200010392
2020-08-13,"Bibile, Monaragala",2020-08-14,0.0001656748442621
2020-08-14,"Bibile, Monaragala",2020-08-15,0.0002728599042991
2020-08-15,"Bibile, Monaragala",2020-08-16,5.462574876116208e-06
2020-08-16,"Bibile, Monaragala",2020-08-17,0.0002491717402681
2020-08-17,"Bibile, Monaragala",2020-08-18,0.0001682038731519
2020-08-18,"Bibile, Monaragala",2020-08-19,0.0001388418128911
2020-08-19,"Bibile, Monaragala",2020-08-20,0.0001725601862205
2020-08-20,"Bibile, Monaragala",2020-08-21,0.0001608252427725
2020-08-21,"Bibile, Monaragala",2020-08-22,0.0002908080311183
2020-08-22,"Bibile, Monaragala",2020-08-23,0.0001752171523025
2020-08-23,"Bibile, Monaragala",2020-08-24,8.666643526118393e-05
2020-08-24,"Bibile, Monaragala",2020-08-25,8.93769864376209e-05
2020-08-25,"Bibile, Monaragala",2020-08-26,0.0001305039967599
2020-08-26,"Bibile, Monaragala",2020-08-27,0.0001977095681468
2020-08-27,"Bibile, Monaragala",2020-08-28,0.0001583915881858
2020-08-28,"Bibile, Monaragala",2020-08-29,9.27502121359818e-05
2020-08-29,"Bibile, Monaragala",2020-08-30,0.000140632520392
2020-08-30,"Bibile, Monaragala",2020-08-31,7.233291748330095e-05
2020-08-31,"Bibile, Monaragala",2020-09-01,0.0001741839398906
2020-09-01,"Bibile, Monaragala",2020-09-02,0.00012325842868695053
2020-09-02,"Bibile, Monaragala",2020-09-03,0.0001741839398906
2020-09-03,"Bibile, Monaragala",2020-09-04,0.0001487211842887754
2020-09-04,"Bibile, Monaragala",2020-09-05,0.0001417806800273
2020-09-05,"Bibile, Monaragala",2020-09-06,0.0001417806800273
2020-09-06,"Bibile, Monaragala",2020-09-07,0.0001417806800273
2020-09-07,"Bibile, Monaragala",2020-09-08,0.0001417806800273
2020-09-08,"Bibile, Monaragala",2020-09-09,7.664011408987226e-05
2020-09-09,"Bibile, Monaragala",2020-09-10,7.425107530184038e-05
2020-09-10,"Bibile, Monaragala",2020-09-11,0.00010657544332021337
2020-09-11,"Bibile, Monaragala",2020-09-12,9.041325931102693e-05
2020-09-12,"Bibile, Monaragala",2020-09-13,0.00014794051883493332
2020-09-13,"Bibile, Monaragala",2020-09-14,-4.753552551857047e-05
2020-09-14,"Bibile, Monaragala",2020-09-15,0.00014284321945087078
2020-09-15,"Bibile, Monaragala",2020-09-16,7.790990113336982e-05
2020-09-16,"Bibile, Monaragala",2020-09-17,9.721515637639364e-05
2020-09-17,"Bibile, Monaragala",2020-09-18,8.756252875488176e-05
2020-09-18,"Bibile, Monaragala",2020-09-19,0.00013015716990739465
2020-09-19,"Bibile, Monaragala",2020-09-20,0.00013015716990739465
2020-09-20,"Bibile, Monaragala",2020-09-21,0.0001508165585932
2020-09-21,"Bibile, Monaragala",2020-09-22,8.680864989165229e-05
2020-09-22,"Bibile, Monaragala",2020-09-23,0.00011881260424242621
2020-09-23,"Bibile, Monaragala",2020-09-24,0.0001286035110503
2020-09-24,"Bibile, Monaragala",2020-09-25,0.0001286035110503
2020-09-25,"Bibile, Monaragala",2020-09-26,0.00017395699118110536
2020-09-26,"Bibile, Monaragala",2020-09-27,0.00017395699118110536
2020-09-27,"Bibile, Monaragala",2020-09-28,0.0002371870368791
2020-09-28,"Bibile, Monaragala",2020-09-29,2.038872033639668e-05
2020-09-29,"Bibile, Monaragala",2020-09-30,0.00017343654789640003
2020-09-30,"Bibile, Monaragala",2020-10-01,9.691263411639841e-05
2020-10-01,"Bibile, Monaragala",2020-10-02,0.0002009811524242
2020-10-02,"Bibile, Monaragala",2020-10-03,0.0002456698189928
2020-10-03,"Bibile, Monaragala",2020-10-04,0.0001905453554194
2020-10-04,"Bibile, Monaragala",2020-10-05,9.65941229705195e-05
2020-10-05,"Bibile, Monaragala",2020-10-06,2.415971041037116e-05
2020-10-06,"Bibile, Monaragala",2020-10-07,0.0001013842797799
2020-10-07,"Bibile, Monaragala",2020-10-08,0.00011612411342889067
2020-10-08,"Bibile, Monaragala",2020-10-09,0.0001277256527615
2020-10-09,"Bibile, Monaragala",2020-10-10,0.00012460626731049322
2020-10-10,"Bibile, Monaragala",2020-10-11,4.391156484585428e-05
2020-10-11,"Bibile, Monaragala",2020-10-12,9.276843653160504e-05
2020-10-12,"Bibile, Monaragala",2020-10-13,0.0001223886057634
2020-10-13,"Bibile, Monaragala",2020-10-14,0.0002017037132798
2020-10-14,"Bibile, Monaragala",2020-10-15,0.00010979808128466666
2020-10-15,"Bibile, Monaragala",2020-10-16,0.0001557508972822334
2020-10-16,"Bibile, Monaragala",2020-10-17,7.15463317516803e-05
2020-10-17,"Bibile, Monaragala",2020-10-18,0.0002248542429094
2020-10-18,"Bibile, Monaragala",2020-10-19,0.0003439380674439
2020-10-19,"Bibile, Monaragala",2020-10-20,0.00028439615517665003
2020-10-20,"Bibile, Monaragala",2020-10-21,0.0001299808546556
2020-10-21,"Bibile, Monaragala",2020-10-22,0.0001622780122468
2020-10-22,"Bibile, Monaragala",2020-10-23,0.0001000547036166
2020-10-23,"Bibile, Monaragala",2020-10-24,0.000208711010751
2020-10-24,"Bibile, Monaragala",2020-10-25,0.0001455256672944
2020-10-25,"Bibile, Monaragala",2020-10-26,0.00017711833902270008
2020-10-26,"Bibile, Monaragala",2020-10-27,0.0002804123632735
2020-10-27,"Bibile, Monaragala",2020-10-28,0.0002511001237228
2020-10-28,"Bibile, Monaragala",2020-10-29,0.0002724168001946
2020-10-29,"Bibile, Monaragala",2020-10-30,0.0002236368469443
2020-10-30,"Bibile, Monaragala",2020-10-31,0.0001204451903239
2020-10-31,"Bibile, Monaragala",2020-11-01,9.363833144716831e-05
2020-11-01,"Bibile, Monaragala",2020-11-02,7.480920438191483e-05
2020-11-02,"Bibile, Monaragala",2020-11-03,9.26038665719948e-05
2020-11-03,"Bibile, Monaragala",2020-11-04,8.360731414200298e-05
2020-11-04,"Bibile, Monaragala",2020-11-05,8.810559035699896e-05
2020-11-05,"Bibile, Monaragala",2020-11-06,8.360731414200298e-05
2020-11-06,"Bibile, Monaragala",2020-11-07,0.000182518770267725
2020-11-07,"Bibile, Monaragala",2020-11-08,0.000182518770267725
2020-11-08,"Bibile, Monaragala",2020-11-09,3.0117093656769e-05
2020-11-09,"Bibile, Monaragala",2020-11-10,3.0117093656769e-05
2020-11-10,"Bibile, Monaragala",2020-11-11,-4.5988090400380006e-05
2020-11-11,"Bibile, Monaragala",2020-11-12,-1.4400904503656132e-05
2020-11-12,"Bibile, Monaragala",2020-11-13,-3.019449745201799e-05
2020-11-13,"Bibile, Monaragala",2020-11-14,0.000164141629354
2020-11-14,"Bibile, Monaragala",2020-11-15,0.000164141629354
2020-11-15,"Bibile, Monaragala",2020-11-16,0.000164141629354
2020-11-16,"Bibile, Monaragala",2020-11-17,0.000164141629354
2020-11-17,"Bibile, Monaragala",2020-11-18,9.488255363443101e-05
2020-11-18,"Bibile, Monaragala",2020-11-19,3.328275170136594e-05
2020-11-19,"Bibile, Monaragala",2020-11-20,-6.385750734361702e-05
2020-11-20,"Bibile, Monaragala",2020-11-21,-1.5287377821125464e-05
2020-11-21,"Bibile, Monaragala",2020-11-22,0.00010483955943443395
2020-11-22,"Bibile, Monaragala",2020-11-23,0.0001516398129279616
2020-11-23,"Bibile, Monaragala",2020-11-24,0.00012823968618119784
2020-11-24,"Bibile, Monaragala",2020-11-25,0.0001516398129279616
2020-11-25,"Bibile, Monaragala",2020-11-26,0.0001399397495545798
2020-11-26,"Bibile, Monaragala",2020-11-27,0.0001736966885571
2020-11-27,"Bibile, Monaragala",2020-11-28,-2.4791641438946944e-05
2020-11-28,"Bibile, Monaragala",2020-11-29,1.7957692345613783e-05
2020-11-29,"Bibile, Monaragala",2020-11-30,-3.4169745466664924e-06
2020-11-30,"Bibile, Monaragala",2020-12-01,1.7957692345613783e-05
2020-12-01,"Bibile, Monaragala",2020-12-02,8.2601608348828e-05
2020-12-02,"Bibile, Monaragala",2020-12-03,8.2601608348828e-05
2020-12-03,"Bibile, Monaragala",2020-12-04,8.2601608348828e-05
2020-12-04,"Bibile, Monaragala",2020-12-05,8.2601608348828e-05
2020-12-05,"Bibile, Monaragala",2020-12-06,0.0001503693084375
2020-12-06,"Bibile, Monaragala",2020-12-07,0.0001864159076759
2020-12-07,"Bibile, Monaragala",2020-12-08,8.465839116738584e-05
2020-12-08,"Bibile, Monaragala",2020-12-09,0.000135537149421643
2020-12-09,"Bibile, Monaragala",2020-12-10,4.967716935950935e-05
2020-12-10,"Bibile, Monaragala",2020-12-11,0.0001293030934587
2020-12-11,"Bibile, Monaragala",2020-12-12,0.0001201134617694
2020-12-12,"Bibile, Monaragala",2020-12-13,0.0001247082776140501
2020-12-13,"Bibile, Monaragala",2020-12-14,0.00012241086969172515
2020-12-14,"Bibile, Monaragala",2020-12-15,3.0035361552427384e-05
2020-12-15,"Bibile, Monaragala",2020-12-16,8.7017288155401e-05
2020-12-16,"Bibile, Monaragala",2020-12-17,2.379622334407817e-05
2020-12-17,"Bibile, Monaragala",2020-12-18,5.7881967243906006e-05
2020-12-18,"Bibile, Monaragala",2020-12-19,4.083909529399219e-05
2020-12-19,"Bibile, Monaragala",2020-12-20,-6.312741217644393e-05
2020-12-20,"Bibile, Monaragala",2020-12-21,-6.312741217644393e-05
2020-12-21,"Bibile, Monaragala",2020-12-22,-6.312741217644393e-05
2020-12-22,"Bibile, Monaragala",2020-12-23,-6.312741217644393e-05
2020-12-23,"Bibile, Monaragala",2020-12-24,3.989190051228271e-05
2020-12-24,"Bibile, Monaragala",2020-12-25,3.989190051228271e-05
2020-12-25,"Bibile, Monaragala",2020-12-26,-1.1381763701936892e-05
2020-12-26,"Bibile, Monaragala",2020-12-27,-1.1381763701936892e-05
2020-12-27,"Bibile, Monaragala",2020-12-28,3.3378382667116505e-05
2020-12-28,"Bibile, Monaragala",2020-12-29,3.4904072766687434e-05
2020-12-29,"Bibile, Monaragala",2020-12-30,-5.29350636582808e-05
2020-12-30,"Bibile, Monaragala",2020-12-31,-4.798950304656565e-05
2020-12-31,"Bibile, Monaragala",2021-01-01,-5.0462283352423114e-05
2021-01-01,"Bibile, Monaragala",2021-01-02,-4.798950304656565e-05
2021-01-02,"Bibile, Monaragala",2021-01-03,-4.92258931994943e-05
2021-01-03,"Bibile, Monaragala",2021-01-04,-4.798950304656565e-05
2021-01-04,"Bibile, Monaragala",2021-01-05,-4.8607698123029835e-05
2021-01-05,"Bibile, Monaragala",2021-01-06,-4.798950304656565e-05
2021-01-06,"Bibile, Monaragala",2021-01-07,0.0001881341791688
2021-01-07,"Bibile, Monaragala",2021-01-08,0.0001881341791688
2021-01-08,"Bibile, Monaragala",2021-01-09,0.0001881341791688
2021-01-09,"Bibile, Monaragala",2021-01-10,0.0001881341791688
2021-01-10,"Bibile, Monaragala",2021-01-11,0.0001881341791688
2021-01-11,"Bibile, Monaragala",2021-01-12,-3.489502457373505e-05
2021-01-12,"Bibile, Monaragala",2021-01-13,5.938223783855959e-05
2021-01-13,"Bibile, Monaragala",2021-01-14,3.961305713259166e-05
2021-01-14,"Bibile, Monaragala",2021-01-15,4.949764748557573e-05
2021-01-15,"Bibile, Monaragala",2021-01-16,8.181271818997076e-05
2021-01-16,"Bibile, Monaragala",2021-01-17,0.0001341067924341956
2021-01-17,"Bibile, Monaragala",2021-01-18,0.00010795975531208329
2021-01-18,"Bibile, Monaragala",2021-01-19,0.0001341067924341956
2021-01-19,"Bibile, Monaragala",2021-01-20,8.743513408459832e-05
2021-01-20,"Bibile, Monaragala",2021-01-21,6.621492873246664e-05
2021-01-21,"Bibile, Monaragala",2021-01-22,3.227796510383957e-05
2021-01-22,"Bibile, Monaragala",2021-01-23,0.0001157936673969
2021-01-23,"Bibile, Monaragala",2021-01-24,0.0001244751896995
2021-01-24,"Bibile, Monaragala",2021-01-25,0.00012013442854820011
2021-01-25,"Bibile, Monaragala",2021-01-26,5.365992496534062e-05
2021-01-26,"Bibile, Monaragala",2021-01-27,5.3503339371218606e-05
2021-01-27,"Bibile, Monaragala",2021-01-28,5.358163216827972e-05
2021-01-28,"Bibile, Monaragala",2021-01-29,7.297260995160832e-05
2021-01-29,"Bibile, Monaragala",2021-01-30,7.049235323687534e-05
2021-01-30,"Bibile, Monaragala",2021-01-31,7.173248159424194e-05
2021-01-31,"Bibile, Monaragala",2021-02-01,7.049235323687534e-05
2021-02-01,"Bibile, Monaragala",2021-02-02,9.413424025096102e-05
2021-02-02,"Bibile, Monaragala",2021-02-03,9.413424025096102e-05
2021-02-03,"Bibile, Monaragala",2021-02-04,9.413424025096102e-05
2021-02-04,"Bibile, Monaragala",2021-02-05,9.413424025096102e-05
2021-02-05,"Bibile, Monaragala",2021-02-06,9.413424025096102e-05
2021-02-06,"Bibile, Monaragala",2021-02-07,5.45826911862953e-05
2021-02-07,"Bibile, Monaragala",2021-02-08,5.45826911862953e-05
2021-02-08,"Bibile, Monaragala",2021-02-09,5.834723687863939e-05
