Current_Date,Location,Next_Date,HCHO_reading
2019-11-30,Kandy Proper,2019-12-01,-2.0128578285626166e-05
2019-12-01,Kandy Proper,2019-12-02,-2.0128578285626166e-05
2019-12-02,Kandy Proper,2019-12-03,-2.0128578285626166e-05
2019-12-03,Kandy Proper,2019-12-04,-2.0128578285626166e-05
2019-12-04,Kandy Proper,2019-12-05,-2.0128578285626166e-05
2019-12-05,Kandy Proper,2019-12-06,-2.0128578285626166e-05
2019-12-06,Kandy Proper,2019-12-07,0.0001137311099891
2019-12-07,Kandy Proper,2019-12-08,0.00011470489560602724
2019-12-08,Kandy Proper,2019-12-09,4.997236610893405e-05
2019-12-09,Kandy Proper,2019-12-10,8.233863085748063e-05
2019-12-10,Kandy Proper,2019-12-11,0.0002581430599093
2019-12-11,Kandy Proper,2019-12-12,8.172313194602926e-06
2019-12-12,Kandy Proper,2019-12-13,0.0001237011535845
2019-12-13,Kandy Proper,2019-12-14,0.000107973238261
2019-12-14,Kandy Proper,2019-12-15,9.175125425502092e-05
2019-12-15,Kandy Proper,2019-12-16,0.0001806210249414
2019-12-16,Kandy Proper,2019-12-17,0.00013618613959821046
2019-12-17,Kandy Proper,2019-12-18,6.519622693670298e-05
2019-12-18,Kandy Proper,2019-12-19,0.00019820675224945148
2019-12-19,Kandy Proper,2019-12-20,6.519622693670298e-05
2019-12-20,Kandy Proper,2019-12-21,0.00013170148959307717
2019-12-21,Kandy Proper,2019-12-22,1.3332796952489262e-05
2019-12-22,Kandy Proper,2019-12-23,1.3332796952489262e-05
2019-12-23,Kandy Proper,2019-12-24,9.871649939840514e-05
2019-12-24,Kandy Proper,2019-12-25,3.053566210736505e-05
2019-12-25,Kandy Proper,2019-12-26,6.462608075288509e-05
2019-12-26,Kandy Proper,2019-12-27,2.923294307019481e-05
2019-12-27,Kandy Proper,2019-12-28,4.874119039013025e-05
2019-12-28,Kandy Proper,2019-12-29,0.0002435742998434
2019-12-29,Kandy Proper,2019-12-30,0.0001683466884456
2019-12-30,Kandy Proper,2019-12-31,0.0001406881091402
2019-12-31,Kandy Proper,2020-01-01,-1.0951929722871224e-05
2020-01-01,Kandy Proper,2020-01-02,7.155854597694045e-05
2020-01-02,Kandy Proper,2020-01-03,3.4902131511479535e-05
2020-01-03,Kandy Proper,2020-01-04,0.0001230119750996
2020-01-04,Kandy Proper,2020-01-05,0.0001648876523788
2020-01-05,Kandy Proper,2020-01-06,0.0001538563380404
2020-01-06,Kandy Proper,2020-01-07,0.0001389952001376
2020-01-07,Kandy Proper,2020-01-08,2.208422988999331e-05
2020-01-08,Kandy Proper,2020-01-09,5.9849775620916735e-06
2020-01-09,Kandy Proper,2020-01-10,0.0001593083649141
2020-01-10,Kandy Proper,2020-01-11,6.494334061404368e-05
2020-01-11,Kandy Proper,2020-01-12,0.00011212585276407187
2020-01-12,Kandy Proper,2020-01-13,8.98590430574081e-05
2020-01-13,Kandy Proper,2020-01-14,0.000255274243036
2020-01-14,Kandy Proper,2020-01-15,7.213411316676246e-05
2020-01-15,Kandy Proper,2020-01-16,6.347479632876642e-06
2020-01-16,Kandy Proper,2020-01-17,-2.5136813295502327e-06
2020-01-17,Kandy Proper,2020-01-18,1.9168991516632067e-06
2020-01-18,Kandy Proper,2020-01-19,4.245150261323624e-06
2020-01-19,Kandy Proper,2020-01-20,6.611775819286781e-05
2020-01-20,Kandy Proper,2020-01-21,8.156279331884199e-05
2020-01-21,Kandy Proper,2020-01-22,0.00010824260068
2020-01-22,Kandy Proper,2020-01-23,0.00016328668653223333
2020-01-23,Kandy Proper,2020-01-24,1.579852093386877e-05
2020-01-24,Kandy Proper,2020-01-25,2.5639344712949608e-05
2020-01-25,Kandy Proper,2020-01-26,0.0001282278656513
2020-01-26,Kandy Proper,2020-01-27,8.292953115424783e-05
2020-01-27,Kandy Proper,2020-01-28,-1.2934752344508092e-05
2020-01-28,Kandy Proper,2020-01-29,0.000226189160589
2020-01-29,Kandy Proper,2020-01-30,0.0001500660399675
2020-01-30,Kandy Proper,2020-01-31,0.0001993341817876
2020-01-31,Kandy Proper,2020-02-01,0.0002360347703028
2020-02-01,Kandy Proper,2020-02-02,4.147988255400665e-05
2020-02-02,Kandy Proper,2020-02-03,0.0001101811390116
2020-02-03,Kandy Proper,2020-02-04,8.359787684691174e-05
2020-02-04,Kandy Proper,2020-02-05,9.688950792925589e-05
2020-02-05,Kandy Proper,2020-02-06,3.033703627091292e-05
2020-02-06,Kandy Proper,2020-02-07,3.033703627091292e-05
2020-02-07,Kandy Proper,2020-02-08,0.0001885921593239
2020-02-08,Kandy Proper,2020-02-09,0.000206615412484
2020-02-09,Kandy Proper,2020-02-10,0.0002099230082314
2020-02-10,Kandy Proper,2020-02-11,0.0001012152970348
2020-02-11,Kandy Proper,2020-02-12,0.0001661103129684
2020-02-12,Kandy Proper,2020-02-13,0.00011243272377960555
2020-02-13,Kandy Proper,2020-02-14,7.985907723195851e-05
2020-02-14,Kandy Proper,2020-02-15,2.80674982805179e-05
2020-02-15,Kandy Proper,2020-02-16,2.8557976474641303e-05
2020-02-16,Kandy Proper,2020-02-17,5.939227088696713e-05
2020-02-17,Kandy Proper,2020-02-18,-2.991632775418153e-05
2020-02-18,Kandy Proper,2020-02-19,8.477630699895465e-05
2020-02-19,Kandy Proper,2020-02-20,8.624971456350402e-05
2020-02-20,Kandy Proper,2020-02-21,0.0001091362161538
2020-02-21,Kandy Proper,2020-02-22,9.951467357187598e-05
2020-02-22,Kandy Proper,2020-02-23,0.00013606219210000433
2020-02-23,Kandy Proper,2020-02-24,4.5437657502958084e-05
2020-02-24,Kandy Proper,2020-02-25,7.92462013230872e-05
2020-02-25,Kandy Proper,2020-02-26,2.852183108554632e-05
2020-02-26,Kandy Proper,2020-02-27,3.690094368802118e-05
2020-02-27,Kandy Proper,2020-02-28,8.417925604034724e-05
2020-02-28,Kandy Proper,2020-02-29,0.0001106094642567
2020-02-29,Kandy Proper,2020-03-01,0.000127749831884
2020-03-01,Kandy Proper,2020-03-02,2.282981443920495e-05
2020-03-02,Kandy Proper,2020-03-03,0.0002515676940223
2020-03-03,Kandy Proper,2020-03-04,0.0002509742155915
2020-03-04,Kandy Proper,2020-03-05,0.0001648506277572
2020-03-05,Kandy Proper,2020-03-06,0.00020791242167435002
