STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/20/2019,0.11,",,S",84,"H,,S",88,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/22/2019,0,",,S",81,"H,,S",91,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/23/2019,0.05,",,S",79,"H,,S",88,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/24/2019,0.98,",,S",78,"H,,S",85,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/26/2019,,,82,"H,,S",,,71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/28/2019,0,",,S",84,"H,,S",90,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/29/2019,0.02,",,S",81,"H,,S",89,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,9/30/2019,0,",,S",81,"H,,S",91,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/1/2019,0.05,",,S",79,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/3/2019,0,",,S",80,"H,,S",92,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/6/2019,2.97,",,S",79,"H,,S",87,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/7/2019,0.52,",,S",80,"H,,S",,,71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/8/2019,0.28,",,S",81,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/9/2019,0.5,",,S",81,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/10/2019,0.38,",,S",81,"H,,S",91,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/12/2019,0.04,",,S",84,"H,,S",91,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/13/2019,0.08,",,S",80,"H,,S",90,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/14/2019,3.13,",,S",84,"H,,S",93,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/15/2019,0,",,S",81,"H,,S",,,74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/16/2019,1.48,",,S",78,"H,,S",86,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/17/2019,0.45,",,S",80,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/18/2019,0.24,",,S",84,"H,,S",90,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/19/2019,0.01,",,S",81,"H,,S",89,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/20/2019,1.43,",,S",80,"H,,S",88,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/21/2019,1.1,",,S",78,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/22/2019,1.67,",,S",79,"H,,S",85,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/23/2019,0.11,",,S",80,"H,,S",88,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/24/2019,0.83,",,S",76,"H,,S",81,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/25/2019,0.69,",,S",84,"H,,S",89,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/26/2019,0.04,",,S",81,"H,,S",86,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/27/2019,0.03,",,S",78,"H,,S",81,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/28/2019,0.95,",,S",77,"H,,S",81,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/29/2019,0.38,",,S",80,"H,,S",86,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/30/2019,0,",,S",80,"H,,S",85,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,10/31/2019,0.03,",,S",81,"H,,S",87,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/1/2019,0.01,",,S",87,"H,,S",92,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/2/2019,0,",,S",85,"H,,S",91,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/3/2019,0.01,",,S",80,"H,,S",88,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/4/2019,0.03,",,S",81,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/5/2019,0.01,",,S",83,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/6/2019,0,",,S",83,"H,,S",91,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/7/2019,0,",,S",85,"H,,S",92,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/8/2019,0,",,S",87,"H,,S",91,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/9/2019,0,",,S",85,"H,,S",90,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/10/2019,0,",,S",82,"H,,S",91,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/11/2019,0.24,",,S",83,"H,,S",91,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/12/2019,1.31,",,S",83,"H,,S",91,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/13/2019,0,",,S",83,"H,,S",92,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/14/2019,0,",,S",83,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/15/2019,0,",,S",86,"H,,S",92,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/16/2019,1.07,",,S",81,"H,,S",89,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/17/2019,1.73,",,S",83,"H,,S",91,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/18/2019,0,",,S",83,"H,,S",92,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/19/2019,0,",,S",82,"H,,S",90,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/20/2019,0.22,",,S",83,"H,,S",91,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/21/2019,0,",,S",84,"H,,S",92,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/22/2019,0,",,S",84,"H,,S",88,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/23/2019,0,",,S",85,"H,,S",92,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/24/2019,0,",,S",81,"H,,S",85,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/25/2019,0,",,S",81,"H,,S",88,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/26/2019,0.32,",,S",82,"H,,S",91,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/27/2019,0.04,",,S",83,"H,,S",91,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/28/2019,0,",,S",81,"H,,S",,,76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/29/2019,0.06,",,S",85,"H,,S",90,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,11/30/2019,0.21,",,S",80,"H,,S",88,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/1/2019,7.43,",,S",81,"H,,S",88,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/2/2019,0.19,",,S",80,"H,,S",86,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/3/2019,0.4,",,S",80,"H,,S",88,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/4/2019,0.19,",,S",78,"H,,S",81,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/5/2019,0.85,",,S",78,"H,,S",86,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/9/2019,0,",,S",78,"H,,S",,,72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/10/2019,0,",,S",82,"H,,S",85,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/11/2019,0.12,",,S",78,"H,,S",82,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/14/2019,0,",,S",86,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/15/2019,0,",,S",82,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/16/2019,0,",,S",81,"H,,S",90,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/17/2019,0,",,S",79,"H,,S",84,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/18/2019,0.35,",,S",79,"H,,S",83,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/19/2019,0.33,",,S",79,"H,,S",84,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/20/2019,1.86,",,S",72,"H,,S",78,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/21/2019,0.91,",,S",84,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/22/2019,0,",,S",79,"H,,S",84,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/23/2019,0,",,S",82,"H,,S",89,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/24/2019,0,",,S",83,"H,,S",92,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/25/2019,0,",,S",81,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/26/2019,0,",,S",82,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/27/2019,0,",,S",85,"H,,S",90,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/28/2019,0,",,S",85,"H,,S",91,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/29/2019,0,",,S",82,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/30/2019,0,",,S",82,"H,,S",90,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,12/31/2019,0,",,S",83,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/1/2020,0,",,S",83,"H,,S",91,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/2/2020,0,",,S",82,"H,,S",90,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/3/2020,0,",,S",88,"H,,S",93,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/4/2020,0,",,S",88,"H,,S",93,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/5/2020,0,",,S",85,"H,,S",94,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/6/2020,0,",,S",84,"H,,S",94,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/7/2020,0,",,S",84,"H,,S",93,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/8/2020,0,",,S",83,"H,,S",90,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/9/2020,0,",,S",83,"H,,S",92,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/10/2020,0,",,S",85,"H,,S",91,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/11/2020,0,",,S",86,"H,,S",91,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/12/2020,0,",,S",84,"H,,S",90,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/13/2020,0,",,S",82,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/14/2020,0,",,S",81,"H,,S",90,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/15/2020,0,",,S",81,"H,,S",90,",,S",68,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/16/2020,0,",,S",83,"H,,S",92,",,S",68,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/17/2020,0,",,S",84,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/18/2020,0.02,",,S",86,"H,,S",94,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/19/2020,0,",,S",84,"H,,S",96,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/20/2020,0.06,",,S",84,"H,,S",94,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/21/2020,0,",,S",84,"H,,S",93,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/22/2020,0.65,",,S",80,"H,,S",86,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/23/2020,0.15,",,S",83,"H,,S",90,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/24/2020,0,",,S",88,"H,,S",93,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/25/2020,0,",,S",86,"H,,S",92,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/26/2020,0,",,S",83,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/27/2020,0,",,S",83,"H,,S",,,72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/28/2020,0,",,S",82,"H,,S",92,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/29/2020,0,",,S",83,"H,,S",92,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/30/2020,0,",,S",82,"H,,S",93,",,S",68,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,1/31/2020,0,",,S",87,"H,,S",93,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/1/2020,0,",,S",82,"H,,S",92,",,S",67,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/2/2020,0,",,S",82,"H,,S",94,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/3/2020,0,",,S",82,"H,,S",94,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/4/2020,0,",,S",83,"H,,S",91,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/5/2020,0,",,S",83,"H,,S",95,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/6/2020,0,",,S",82,"H,,S",93,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/7/2020,0,",,S",81,"H,,S",93,",,S",70,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/8/2020,0,",,S",82,"H,,S",96,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/9/2020,0,",,S",82,"H,,S",96,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/10/2020,0,",,S",81,"H,,S",93,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/11/2020,0,",,S",84,"H,,S",94,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/12/2020,0,",,S",83,"H,,S",92,",,S",78,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/13/2020,0,",,S",83,"H,,S",91,",,S",78,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/14/2020,0,",,S",84,"H,,S",94,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/15/2020,0,",,S",86,"H,,S",98,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/16/2020,0,",,S",85,"H,,S",99,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/17/2020,0,",,S",83,"H,,S",96,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/18/2020,0,",,S",82,"H,,S",93,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/19/2020,0,",,S",82,"H,,S",94,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/20/2020,0,",,S",85,"H,,S",96,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/21/2020,0,",,S",84,"H,,S",,,78,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/22/2020,0.02,",,S",83,"H,,S",90,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/23/2020,0,",,S",84,"H,,S",94,",,S",77,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/24/2020,0,",,S",84,"H,,S",96,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/25/2020,0,",,S",86,"H,,S",96,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/26/2020,0,",,S",85,"H,,S",98,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/27/2020,0,",,S",85,"H,,S",96,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/28/2020,0,",,S",82,"H,,S",93,",,S",69,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,2/29/2020,0,",,S",83,"H,,S",,,71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/1/2020,0,",,S",86,"H,,S",97,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/2/2020,0,",,S",85,"H,,S",99,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/3/2020,0,",,S",84,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/4/2020,0,",,S",84,"H,,S",99,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/5/2020,0,",,S",85,"H,,S",,,74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/6/2020,0,",,S",85,"H,,S",96,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/7/2020,0.59,",,S",84,"H,,S",96,",,S",77,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/8/2020,0,",,S",85,"H,,S",96,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/9/2020,0,",,S",87,"H,,S",99,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/10/2020,0,",,S",87,"H,,S",99,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/11/2020,0,",,S",83,"H,,S",,,75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/12/2020,0,",,S",86,"H,,S",98,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/13/2020,0,",,S",79,"H,,S",,,74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/14/2020,0,",,S",81,"H,,S",,,76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/15/2020,0,",,S",86,"H,,S",98,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/16/2020,0,",,S",86,"H,,S",,,76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/17/2020,0,",,S",84,"H,,S",98,",,S",77,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/18/2020,0,",,S",87,"H,,S",,,76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/19/2020,0,",,S",86,"H,,S",98,",,S",78,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/20/2020,0,",,S",85,"H,,S",,,77,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/21/2020,0.31,",,S",85,"H,,S",98,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/22/2020,0,",,S",85,"H,,S",98,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/23/2020,0.39,",,S",85,"H,,S",98,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/24/2020,0,",,S",86,"H,,S",98,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/25/2020,0,",,S",87,"H,,S",,,74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/26/2020,0,",,S",83,"H,,S",98,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/27/2020,0,",,S",80,"H,,S",,,72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/28/2020,0,",,S",87,"H,,S",99,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/29/2020,0,",,S",87,"H,,S",99,",,S",78,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/30/2020,0.44,",,S",85,"H,,S",98,",,S",77,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,3/31/2020,0.34,",,S",85,"H,,S",97,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/1/2020,0,",,S",85,"H,,S",98,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/2/2020,0,",,S",86,"H,,S",101,",,S",71,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/3/2020,0,",,S",87,"H,,S",100,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/4/2020,0,",,S",82,"H,,S",95,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/5/2020,1.09,",,S",85,"H,,S",95,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/6/2020,0,",,S",87,"H,,S",98,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/7/2020,0,",,S",86,"H,,S",97,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/8/2020,0,",,S",86,"H,,S",97,",,S",77,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/9/2020,0.07,",,S",83,"H,,S",96,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/10/2020,0,",,S",82,"H,,S",,,75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/11/2020,2.43,",,S",84,"H,,S",,,74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/12/2020,0,",,S",83,"H,,S",96,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/13/2020,1.04,",,S",82,"H,,S",96,",,S",73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/14/2020,0.1,",,S",79,"H,,S",95,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/15/2020,2.12,",,S",80,"H,,S",95,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/16/2020,0.94,",,S",83,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/17/2020,0,",,S",82,"H,,S",95,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/18/2020,3.45,",,S",82,"H,,S",95,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/19/2020,0,",,S",84,"H,,S",95,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/20/2020,0.09,",,S",86,"H,,S",,,73,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/21/2020,0.06,",,S",86,"H,,S",96,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/22/2020,0,",,S",83,"H,,S",91,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/23/2020,0.79,",,S",83,"H,,S",,,74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/24/2020,3.02,",,S",82,"H,,S",90,",,S",72,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/25/2020,0,",,S",85,"H,,S",94,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/26/2020,0,",,S",84,"H,,S",,,76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/27/2020,0.39,",,S",87,"H,,S",95,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/28/2020,0,",,S",85,"H,,S",94,",,S",76,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/29/2020,0.01,",,S",86,"H,,S",93,",,S",78,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,4/30/2020,0,",,S",84,"H,,S",96,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/1/2020,1.15,",,S",81,"H,,S",90,",,S",74,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/2/2020,0.08,",,S",87,"H,,S",95,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/3/2020,0,",,S",85,"H,,S",96,",,S",,
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/4/2020,0.2,",,S",85,"H,,S",92,",,S",75,",,S"
CEM00043441,"KURUNEGALA, CE",7.467,80.367,116,5/5/2020,0,",,S",83,"H,,S",94,",,S",,
