NAME,LATITUDE,LONGITUDE,ELEVATION,Sea Proximity (approximate-km),Sea Proximity Categorised,Climate Zone,DATE,PRCP,TAVG,TMAX,TMIN
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-07,3.56,25.9,30.62,23.33
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-08,10.26,25.48,30.03,22.66
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-09,3.77,26.33,32.72,22.35
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-10,7.65,25.55,31.15,22.26
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-11,7.58,25.98,32.44,21.08
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-12,3.16,25.51,30.86,22.26
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-13,11.99,25.02,29.53,22.42
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-14,3.2,25.87,31.76,22.03
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-15,0.59,26.35,32.17,22.36
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-16,10.6,25.57,30.95,22.28
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-17,6.14,25.04,30.68,20.99
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-18,2.54,26.33,33.65,20.66
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-19,4.78,25.88,31.15,22.48
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-20,4.28,25.83,31.5,22.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-21,3.23,26.27,32.44,22.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-22,3.91,25.58,30.69,22.6
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-23,5.56,24.8,29.75,21.75
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-24,3.86,25.22,30.73,21.65
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-25,3.96,24.75,29.58,21.79
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-26,3.33,24.53,29.32,21.16
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-27,2.67,25.44,31.04,21.6
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-28,5.3,25.91,31.69,22.19
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-29,4.49,25.47,30.76,22.42
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-30,3.13,25.38,30.76,21.89
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-08-31,5.28,25.36,29.98,22.74
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-01,9.78,24.97,28.76,22.47
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-02,4.85,25.63,31.15,22.22
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-03,2.3,25.43,30.23,22.6
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-04,1.23,25.54,30.58,22.66
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-05,3.98,25.27,29.95,22.4
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-06,2.91,26.04,31.67,22.09
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-07,1.76,26.19,31.57,22.49
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-08,0.42,26.33,32.85,22.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-09,1.96,27.1,34.51,21.85
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-10,5.36,26.94,32.88,22.07
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-11,16.67,25.69,29.94,23.06
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-12,26.4,24.85,29.89,22.04
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-13,9.99,24.79,29.23,21.33
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-14,13.74,24.56,29.17,21.58
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-15,43.86,24.9,29.25,21.98
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-16,27.26,24.3,27.93,21.67
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-17,11.97,24.61,29.33,21.52
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-18,5.18,25.19,30.06,21.83
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-19,9.72,24.59,28.76,21.49
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-20,4.17,23.68,27.87,20.21
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-21,2.72,24.57,28.69,21.48
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-22,17.89,24.4,28.12,22.07
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-23,29.24,24.41,28.38,21.83
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-24,13.53,24.23,27.9,22.11
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-25,19.33,24.07,27.55,21.9
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-26,4.03,25.04,30.05,21.23
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-27,7.94,24.22,27.74,22.05
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-28,7.5,23.21,26.33,21.08
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-29,9.9,23.26,26.69,20.83
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-09-30,3.26,23.92,28.57,20.43
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-01,3.01,24.45,29.19,20.4
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-02,1.89,24.21,28.08,22.0
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-03,4.49,24.74,28.98,21.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-04,5.5,25.35,30.49,21.21
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-05,11.04,24.7,28.75,21.87
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-06,15.74,24.02,27.56,21.5
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-07,10.6,24.8,29.15,21.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-08,7.74,24.89,28.65,22.13
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-09,5.78,25.53,29.86,22.62
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-10,9.26,24.79,28.28,22.6
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-11,7.17,24.34,27.9,21.96
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-12,5.34,24.52,28.62,21.28
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-13,7.83,24.98,29.11,21.9
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-14,4.81,24.65,28.17,22.36
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-15,8.79,24.3,27.01,22.45
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-16,18.7,23.94,27.54,21.56
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-17,10.39,23.68,26.22,21.62
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-18,3.24,24.39,28.44,21.83
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-19,15.05,23.95,27.04,21.76
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-20,14.75,23.92,26.9,21.87
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-21,39.42,24.68,28.68,22.15
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-22,10.25,24.62,28.9,21.49
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-23,7.6,24.68,29.39,21.16
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-24,39.38,23.92,26.67,21.86
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-25,9.63,23.48,26.35,21.38
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-26,20.82,23.2,25.82,20.77
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-27,32.84,22.91,25.26,21.33
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-28,21.04,23.15,26.54,20.18
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-29,40.2,23.4,25.66,21.73
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-30,14.33,23.5,26.08,21.55
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-10-31,6.45,24.54,29.17,20.62
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-01,8.71,24.31,27.81,21.76
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-02,7.85,23.34,25.98,21.08
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-03,7.03,22.64,25.89,19.51
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-04,8.79,24.72,28.89,20.54
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-05,7.03,24.21,27.14,22.14
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-06,2.22,25.15,30.01,20.98
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-07,2.12,24.91,28.89,21.29
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-08,4.1,25.12,29.99,20.58
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-09,9.07,24.79,28.19,21.99
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-10,7.72,24.93,28.62,22.38
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-11,3.65,24.41,27.16,22.29
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-12,0.83,24.1,28.21,21.24
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-13,1.4,23.79,27.58,20.73
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-14,1.12,24.09,28.39,20.48
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-15,11.59,24.4,27.8,21.76
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-16,7.34,24.51,27.45,22.79
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-17,2.23,24.54,28.27,21.37
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-18,6.82,23.77,26.94,20.55
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-19,9.4,24.28,27.76,21.91
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-20,2.44,23.9,27.61,21.18
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-21,3.65,23.92,27.94,20.71
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-22,24.45,23.53,26.05,21.87
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-23,20.19,24.15,26.06,22.62
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-24,36.23,24.17,26.6,22.43
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-25,14.74,24.05,27.28,21.95
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-26,10.9,23.87,27.24,21.69
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-27,15.09,24.15,27.12,21.28
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-28,25.88,24.48,27.12,22.54
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-29,24.81,24.47,27.39,22.33
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-11-30,35.57,24.08,26.94,21.85
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-01,19.99,23.95,27.8,21.14
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-02,17.58,23.37,26.36,21.3
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-03,15.52,22.92,25.25,20.86
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-04,31.74,23.65,25.46,22.35
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-05,29.63,23.68,25.8,21.9
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-06,20.41,23.1,25.44,21.41
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-07,1.38,23.31,25.9,21.62
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-08,8.19,23.0,24.33,21.72
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-09,18.03,23.68,25.14,22.2
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-10,9.34,23.91,26.85,22.38
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-11,5.14,23.58,26.9,21.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-12,1.31,22.76,25.53,20.62
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-13,1.88,23.33,26.71,20.65
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-14,3.09,23.2,26.53,20.75
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-15,1.28,23.16,26.69,20.84
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-16,1.8,22.95,26.68,19.7
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-17,16.17,23.56,26.47,21.31
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-18,18.55,24.05,26.87,22.37
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-19,31.79,23.9,26.25,22.44
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-20,30.03,23.87,26.94,21.97
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-21,43.26,23.51,25.93,21.38
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-22,11.11,23.77,25.77,22.4
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-23,18.51,23.85,25.21,22.61
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-24,0.61,24.14,27.55,21.55
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-25,1.7,23.4,27.01,20.83
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-26,0.5,22.48,26.61,19.25
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-27,0.37,22.08,26.58,17.92
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-28,0.1,22.35,26.61,19.19
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-29,0.02,21.71,26.05,17.97
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-30,0.04,22.22,26.73,18.25
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2019-12-31,0.26,23.4,27.86,19.69
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-01,1.52,23.75,27.67,20.71
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-02,11.12,23.8,27.53,21.21
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-03,2.88,23.89,27.62,21.43
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-04,1.48,23.58,27.62,20.61
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-05,1.62,23.12,27.4,19.54
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-06,4.68,23.3,26.99,20.34
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-07,7.44,23.48,26.92,20.78
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-08,2.08,23.1,27.02,19.95
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-09,0.14,22.58,26.95,19.39
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-10,0.52,21.7,26.42,17.34
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-11,3.22,22.94,26.95,19.18
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-12,0.85,23.37,27.15,19.64
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-13,0.01,21.62,26.57,17.84
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-14,0.0,21.03,26.38,16.59
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-15,0.02,21.02,26.51,16.07
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-16,3.42,22.31,27.33,17.89
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-17,3.64,23.16,27.36,20.14
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-18,1.62,23.36,27.57,20.3
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-19,8.07,23.6,27.51,20.6
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-20,5.07,23.69,27.27,21.12
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-21,7.38,23.8,27.32,20.99
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-22,11.88,24.23,27.26,22.58
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-23,6.18,23.8,26.55,22.13
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-24,1.62,23.55,27.21,20.93
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-25,0.33,22.87,27.33,19.45
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-26,0.01,22.12,26.98,18.01
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-27,0.0,21.62,26.65,17.65
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-28,0.0,21.73,26.74,17.74
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-29,0.0,21.77,27.05,17.55
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-30,0.0,21.92,27.02,17.86
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-01-31,0.01,21.58,26.87,16.51
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-01,0.01,21.53,26.45,17.65
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-02,0.02,21.98,26.73,18.08
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-03,0.0,22.18,26.96,18.0
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-04,0.03,22.62,27.21,18.85
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-05,0.16,22.95,27.5,20.11
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-06,0.05,22.98,27.44,19.65
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-07,0.0,22.76,27.65,19.42
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-08,0.0,22.54,28.21,18.02
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-09,0.02,21.8,27.07,17.56
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-10,0.18,22.33,27.35,17.56
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-11,1.57,22.99,27.39,19.5
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-12,4.84,24.05,27.89,21.55
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-13,1.82,23.9,27.81,21.48
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-14,1.87,23.26,26.55,21.0
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-15,0.07,23.9,29.37,19.66
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-16,0.22,23.41,28.3,19.37
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-17,0.11,22.43,27.15,18.01
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-18,0.0,21.18,27.07,16.3
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-19,0.04,21.63,27.44,16.29
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-20,5.71,23.44,28.2,19.09
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-21,10.44,24.66,27.74,22.13
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-22,5.86,24.37,27.56,22.07
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-23,3.22,23.87,28.28,21.51
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-24,1.36,24.12,28.7,21.35
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-25,0.6,24.07,28.48,21.05
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-26,0.0,23.39,27.29,19.98
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-27,0.01,23.3,28.68,19.31
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-28,0.0,23.25,28.24,19.29
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-02-29,0.0,23.48,28.52,19.37
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-01,0.0,23.76,28.8,19.88
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-02,0.04,24.16,29.78,19.94
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-03,0.16,24.08,30.08,19.76
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-04,0.0,24.14,30.08,19.21
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-05,0.22,24.11,30.09,19.61
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-06,1.56,24.29,29.85,19.95
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-07,2.2,24.54,30.14,20.3
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-08,0.79,24.41,30.05,20.26
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-09,0.73,24.3,30.31,19.87
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-10,0.77,24.07,30.31,19.59
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-11,0.72,24.03,30.25,19.58
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-12,0.11,23.93,30.18,19.55
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-13,0.09,24.14,30.62,18.96
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-14,0.07,24.67,31.48,19.11
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-15,0.13,24.97,31.09,19.75
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-16,1.04,25.44,31.02,21.0
"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,2020-03-17,5.3,25.43,30.33,21.36
