Current_Date,Location,LATITUDE,LONGITUDE,ELEVATION,Sea Proximity (approximate-km),Sea Proximity Categorised,Climate Zone,Area(km^2),Population,Population_density,new,total,Lockdown,carbonmonoxide_average,nitrogendioxide_average,ozone_average,PRCP,TAVG,TMAX,TMIN,HCHO_reading
2019-04-19,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0289396508596837,1.517692635388812e-05,0.1206497723857561,1.17,27.26,33.53,22.63,3.045660605066332e-05
2019-04-20,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0297770202159881,1.1281673323537689e-05,0.1200552309552828,3.11,27.23,33.88,22.92,3.9441730173904633e-05
2019-04-21,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0279606636613607,1.3414469322015066e-05,0.1200552309552828,2.46,26.96,34.0,22.26,-2.3242276785227024e-05
2019-04-22,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0276375990360975,8.31732450023992e-06,0.119914377729098,1.25,27.73,34.34,22.58,8.09972669433883e-06
2019-04-23,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0278702676296234,1.3824136658513451e-05,0.119914377729098,1.47,28.04,34.47,23.47,0.0001087346840901
2019-04-24,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0311288740485906,6.263424438657239e-06,0.1159390732645988,1.82,27.58,34.37,23.05,0.0001426274278835
2019-04-25,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.028649351093918,1.5289504517568275e-05,0.1171854510903358,9.23,27.37,33.43,23.96,9.96355798352149e-05
2019-04-26,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0288789135714372,3.3168262234539725e-06,0.1168988719582557,3.21,25.54,30.34,22.76,8.252209523456666e-05
2019-04-27,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0324541206161181,1.4391560398507863e-05,0.1161010190844535,1.34,27.27,34.37,21.94,5.580739077187512e-05
2019-04-28,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0318436616410811,1.8835085938917476e-05,0.1172856017947197,2.53,28.26,36.15,22.73,0.0002504993387901
2019-04-29,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0316915089885393,2.837250031006988e-05,0.1200975105166435,9.79,27.41,33.5,22.71,0.0001531533647809
2019-04-30,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0319964304152462,1.0170438144996297e-05,0.1191472560167312,3.01,27.48,33.98,23.37,0.0001376748367541
2019-05-01,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0375369600951671,1.7826410839916207e-05,0.1210686862468719,1.83,27.4,32.87,23.23,0.0001447003060889
2019-05-02,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0345954112708568,1.179744413093431e-05,0.1214498206973075,2.2,27.06,31.24,24.12,0.0001411875714215
2019-05-03,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0322854295372962,1.0677013051463293e-05,0.1217500939965248,3.85,27.07,31.65,24.35,0.000243087771434
2019-05-04,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0325581766664981,7.211786851257784e-06,0.1200487315654754,2.9,27.24,33.57,23.05,0.000166357540416
2019-05-05,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0342439943924546,7.791369171172846e-06,0.1191938072443008,1.27,26.94,32.29,23.44,0.0001117983754452
2019-05-06,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0316175296902656,1.1972956599493044e-05,0.1223950758576393,0.22,27.93,34.68,23.45,0.0002294637627646
2019-05-07,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0326062887907028,1.0496825780137442e-05,0.1221162527799606,0.01,28.19,35.21,22.73,0.0003124401430261
2019-05-08,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0339185446500778,1.4918003216735087e-05,0.1235490292310714,0.01,27.49,32.45,24.26,0.0002250056587289
2019-05-09,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0359368734061718,1.2903837159683462e-05,0.1223771274089813,0.0,28.76,36.65,22.71,0.0002085735307819
2019-05-10,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0342582762241363,1.426814287697198e-05,0.1227164193987846,0.0,29.37,37.54,23.58,0.000257059338242
2019-05-11,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0328157022595405,1.2768248780048452e-05,0.1218451559543609,0.03,29.34,36.97,23.73,0.0002004889109836
2019-05-12,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0331142954528331,1.5212698599498252e-05,0.1232267692685127,0.54,28.78,35.69,24.15,0.0001098424870683
2019-05-13,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0310996696352958,9.59600856731413e-06,0.1215642541646957,0.34,28.79,35.97,23.87,0.0002129034585429
2019-05-14,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0309842508286237,1.2270253137103282e-05,0.1242894604802131,0.3,29.12,36.64,23.59,0.0001720079728961
2019-05-15,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0332911871373653,1.3806066817778628e-05,0.1263952255249023,0.11,29.46,36.71,24.02,0.0002664730031546
2019-05-16,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0321223507635295,1.200171755044721e-05,0.1215961873531341,2.84,28.88,35.62,24.71,0.000201612771683
2019-05-17,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0324117541313171,1.150356274592923e-05,0.1223215013742446,2.38,27.3,31.89,24.51,0.0002884037766731
2019-05-18,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0310808736830949,1.2709511793218551e-05,0.1243821009993553,2.66,27.12,31.87,23.87,0.0001177087880293
2019-05-19,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0300655420869588,1.2332104233792052e-05,0.124490886926651,1.82,28.06,35.28,22.4,0.0001160009060384
2019-05-20,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0314296744763851,1.0211783774138894e-05,0.1239440664649009,1.22,28.22,34.25,23.73,0.0001336881023634
2019-05-21,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.029469933360815,1.0756793926702812e-05,0.1222380846738815,2.15,27.98,33.98,23.76,0.0002208001227715
2019-05-22,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0284654963761568,1.677486034168396e-05,0.1199953407049179,2.31,27.85,34.43,23.3,-7.228200424818833e-05
2019-05-23,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0243779011070728,1.765514571161475e-05,0.1205321997404098,4.78,27.38,32.81,23.63,0.0003105529374545
2019-05-24,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.025008175522089,9.756115105119534e-06,0.1221358180046081,2.67,27.37,33.01,23.98,0.0001438100830733
2019-05-25,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0261740442365407,1.0229538020212203e-05,0.1226576119661331,2.06,27.47,33.72,23.04,0.0001747951545193
2019-05-26,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0253671426326036,1.4059876775718294e-05,0.1232104301452636,0.35,28.45,35.63,23.03,0.0001548687249192
2019-05-27,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0281980149447917,1.5255986909323838e-05,0.1235811114311218,0.22,28.78,35.49,23.3,0.0001654224296495
2019-05-28,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0298359915614128,1.503210842201952e-05,0.1250981390476226,0.52,29.02,35.01,24.84,0.0001982629083403
2019-05-29,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0301569644361734,1.7765958546078764e-05,0.1261001974344253,1.48,28.79,34.4,24.93,0.0003091327174433
2019-05-30,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0258320160210132,1.020960098685464e-05,0.1244454011321067,2.3,27.85,33.85,24.37,0.0002074993984133
2019-05-31,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.028981078416109,1.4199578799889425e-05,0.1239881813526153,0.57,27.7,33.95,24.18,0.0002010744889855
2019-06-01,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0287015126086771,1.9476735815260326e-06,0.1218111142516136,0.53,27.76,34.12,23.81,0.0001620855774003
2019-06-02,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.030309485271573,7.769653166178614e-06,0.1250313967466354,1.8,28.03,34.56,23.86,0.0002011201633782
2019-06-03,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0309705417603254,1.7214975741808303e-05,0.1259983479976654,5.06,27.72,33.44,24.13,0.000251481226227
2019-06-04,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0283008236438035,1.22689280033228e-05,0.1243109256029129,3.81,27.06,32.08,24.12,0.0001980974619026
2019-06-05,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0255692092080911,1.9908620743080974e-05,0.1227371022105217,5.82,26.73,31.44,23.73,0.0002146064898484
2019-06-06,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0221992507576942,9.745137504069136e-06,0.1229588985443115,8.45,26.58,31.62,23.68,0.0001936430479641
2019-06-07,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.025773050263524,4.075656761415303e-06,0.1233693286776542,9.47,25.88,29.79,23.47,0.0002007570846963
2019-06-08,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0236393250524997,1.4562690012098756e-05,0.1232848912477493,4.43,26.69,32.92,23.26,0.0002396215399985
2019-06-09,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0210309699177742,1.1245375389989933e-05,0.1244181767106056,2.39,26.98,32.35,22.98,0.00020626461893
2019-06-10,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0243433527648448,4.351366442278959e-06,0.1245404258370399,2.77,27.17,33.34,23.61,0.0001709466461204
2019-06-11,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0233909152448177,4.265006737114163e-06,0.1239645034074783,2.44,27.42,33.67,23.37,0.0001993399340494
2019-06-12,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0225151311606168,1.7644457329879515e-05,0.1240292787551879,1.97,27.64,33.65,23.51,6.053496474230479e-05
2019-06-13,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0240406673401594,1.345094551652437e-05,0.1240820735692977,1.91,26.94,31.22,24.23,0.0002245152867965
2019-06-14,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0260034631937742,1.2017465451208407e-05,0.1236956715583801,2.44,27.31,34.76,23.05,0.0001245266181147
2019-06-15,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0226700492203235,1.3999774637341034e-05,0.1228975057601928,1.2,27.44,34.22,22.55,0.000196375949274
2019-06-16,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.021907290443778,1.4160551472741645e-05,0.1227610185742378,0.0,27.7,32.69,24.19,0.0001445406571932
2019-06-17,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0236553675495088,1.3837202459399124e-05,0.1203120201826095,0.0,27.19,31.52,24.26,9.443249258390602e-05
2019-06-18,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0235670730471611,1.1610906767600682e-05,0.1215286254882812,0.0,27.84,33.23,24.4,0.0001521346246326
2019-06-19,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0256837103515863,9.243304702977184e-06,0.122701421380043,0.0,27.74,33.07,24.06,0.0001972398441497
2019-06-20,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0215705819427967,8.882539987098426e-06,0.1228216663002967,0.19,26.44,29.88,24.12,0.0001846460877422
2019-06-21,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0236071217805147,1.021045864035841e-05,0.1238454282283783,0.37,27.18,32.23,23.76,0.0001257577767141
2019-06-22,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0236071217805147,5.0864858991417357e-08,0.1238159015774726,0.34,27.66,33.4,24.52,-3.001237576428592e-05
2019-06-23,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0255432184785604,1.8127566363546063e-05,0.1224921345710754,0.16,27.98,33.88,24.0,0.0001914609759805
2019-06-24,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0242893137037754,1.1757932952605188e-05,0.1209340021014213,1.5,27.98,33.68,24.02,0.0001457232699014
2019-06-25,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0210137255489826,9.999273970606737e-06,0.124817743897438,0.77,27.05,31.55,23.94,7.372090402977676e-05
2019-06-26,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0233520623296499,7.441028174071107e-06,0.1241409331560134,0.0,27.25,33.44,23.79,0.0002596372495061
2019-06-27,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0247140489518642,1.563692967465613e-05,0.1243680641055107,0.0,27.83,33.79,23.88,0.0001779194617772
2019-06-28,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0255110953003168,1.3037883036304264e-05,0.1254050880670547,0.0,28.26,36.06,22.83,0.000231226423795
2019-06-29,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0251972936093807,1.696001345408149e-05,0.1247895136475563,0.0,28.27,36.08,22.87,0.0001812523492576
2019-06-30,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0246936250478029,3.553353508323198e-06,0.1224924847483635,0.01,27.27,32.15,23.78,0.0001883885471587
2019-07-01,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0249012522399425,1.54323843162274e-05,0.1244755536317825,0.1,27.38,33.23,23.62,0.0002023344533868
2019-07-02,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0235618855804204,1.26740887935739e-05,0.1243891268968582,0.17,27.69,33.85,24.02,9.121370706522813e-05
2019-07-03,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0245534771432479,1.1010092748620082e-05,0.1243964806199073,0.3,27.76,33.69,24.14,0.000146774080226
2019-07-04,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0267553720623254,1.680127934378106e-05,0.1252810955047607,0.14,27.77,34.09,23.65,0.0001753343888387
2019-07-05,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0251161344349384,9.664751814852934e-06,0.1257657259702682,1.53,27.05,31.66,23.76,0.0001420256129706
2019-07-06,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0212567783892154,1.054205949913012e-05,0.1245105266571044,1.52,27.19,33.14,23.61,0.0002116970966375
2019-07-07,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0282741747796535,1.6270096239168197e-05,0.1257620900869369,0.36,27.69,35.3,23.26,0.0001988289947686
2019-07-08,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0257261060178279,1.2863323718192989e-05,0.1248846501111984,0.64,28.62,36.62,22.89,0.0001030618713161
2019-07-09,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0266243070363998,1.6411249816883355e-05,0.1237144544720649,7.28,26.92,32.6,23.14,0.0001313227667926
2019-07-10,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0254099778831005,1.3707418474950828e-05,0.1230687275528907,6.53,26.53,33.88,21.38,0.0001884595836817
2019-07-11,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0223893914371728,8.239142516686115e-06,0.1243727356195449,4.33,26.56,32.42,22.61,0.0001975782280741
2019-07-12,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0237305965274572,1.3674281944986433e-05,0.1260491013526916,4.99,27.32,34.38,22.11,0.0001594655264437
2019-07-13,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0238358695060014,1.2329313904047012e-05,0.1235632449388504,8.05,26.29,31.52,23.04,0.0001976478337366
2019-07-14,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.023841458838433,7.225838999147527e-06,0.119054414331913,3.19,26.69,33.34,22.41,0.0001785566800901
2019-07-15,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.022891653701663,1.2974604942428414e-05,0.1205717101693153,2.89,26.23,31.82,22.55,0.0002669343500193
2019-07-16,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0229610353708267,1.0828041013155598e-05,0.1198313534259796,4.29,26.14,31.4,22.61,0.0001116612273619
2019-07-17,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0229361960664391,7.920445568743162e-06,0.1201919540762901,2.66,26.59,32.51,22.85,9.440945635086574e-05
2019-07-18,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0201356746256351,1.6773590687080286e-05,0.1201763972640037,4.68,26.75,32.87,23.24,5.3007591732085154e-05
2019-07-19,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.023239009703199,1.4144246961222962e-05,0.1185134723782539,5.65,26.41,31.25,23.84,6.854623574559979e-05
2019-07-20,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0235525990525881,1.1053305115638068e-06,0.1209403127431869,0.72,26.5,31.87,23.31,0.0001051933765308
2019-07-21,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0237419884651899,1.1527372407726943e-05,0.1214320510625839,2.46,26.16,31.96,22.05,0.0002918239666354
2019-07-22,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.022667317961653,3.915208708349383e-06,0.1228626668453216,1.34,26.13,32.12,22.24,0.0001985086715831
2019-07-23,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0241045001894235,7.889098014857154e-06,0.1212589815258979,0.19,26.05,31.64,22.35,0.0001421583182389
2019-07-24,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0222800187766551,1.958604480023496e-05,0.1236942633986473,1.11,26.8,33.94,21.94,0.0001371408573407
2019-07-25,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0257960446178913,1.0660010957508348e-05,0.1198747307062149,2.05,26.39,31.97,22.66,7.947482663439587e-05
2019-07-26,"Bibile, Monaragala",6.8719,81.3489,151.0,52,Inland,Dry Zone,5638.7,496000,87.96353769485874,0.0,0.0,0,0.0254562571644783,1.1452071703388356e-05,0.1217194944620132,0.55,26.12,31.62,22.44,0.0002606689476769
